AppID,Name,Current,24h Peak,All-Time Peak
259740.0,Nightmares from the Deep: The Cursed Heart,2,11,271
274250.0,OlliOlli,2,3,271
2420.0,The Ship Single Player,2,4,270
407560.0,Killing Room,2,10,270
241620.0,Inquisitor,2,5,269
388060.0,The Escapists: The Walking Dead,2,7,269
489460.0,The Last Leviathan,2,7,266
243340.0,Rayman Legends Demo,2,6,263
566160.0,Zup! 6,2,9,263
367580.0,Hook,2,8,261
529110.0,Awkward Dimensions Redux,2,5,261
63800.0,Delve Deeper,2,3,259
45100.0,Secret of the Magic Crystal,2,5,256
240600.0,MotoGP™13,2,11,255
284830.0,Clockwork Tales: Of Glass and Ink,2,6,254
508390.0,Scrap Garden - The Day Before,2,3,254
277990.0,Car Mechanic Simulator 2014 Demo,2,4,252
321480.0,Sigils of Elohim,2,4,250
240970.0,Half Minute Hero: The Second Coming,2,6,248
262790.0,Our Darker Purpose,2,7,247
303290.0,OZMAFIA!!,2,13,246
451780.0,Trillion,2,7,246
397150.0,Stellar Overload,2,10,245
446390.0,Onechanbara Z2: Chaos,2,5,245
586960.0,Upside Down,2,4,242
227080.0,Papo & Yo,2,4,239
539720.0,Razortron 2000,2,6,237
274230.0,RONIN,2,8,236
427510.0,Way of the Samurai 3,2,6,235
576380.0,Adventures of Abrix,2,2,235
355060.0,Sebastien Loeb Rally EVO,2,14,234
424590.0,Farm Expert 2017,2,14,234
370940.0,Demons with Shotguns,2,3,233
231200.0,Kentucky Route Zero,2,8,231
211140.0,DYNASTY WARRIORS 7 with Xtreme Legends,2,7,230
229580.0,Dream,2,7,224
248330.0,Dino Run DX,2,5,223
296910.0,8BitBoy,2,3,220
269110.0,Super Motherload,2,6,219
266170.0,Windforge,2,5,212
527420.0,Demon Hunter 3: Revelation,2,212,212
344440.0,Sacra Terra: Angelic Night,2,11,211
201420.0,Toki Tori 2+,2,3,209
35110.0,Just Cause 2 Demo,2,10,208
252350.0,Double Dragon Neon,2,12,208
263460.0,Girls Like Robots,2,5,203
267730.0,Ground Pounders,2,4,202
407300.0,The Last NightMary - A Lenda do Cabeça de Cuia,2,4,199
731880.0,Remaya Idle,2,4,197
17140.0,Hinterland,2,4,196
258010.0,Ring Runner: Flight of the Sages,2,6,192
519140.0,Minds Eyes,2,4,192
265990.0,Rogue's Tale,2,6,190
673410.0,Blitzkrieg 3 Demo,2,13,190
333740.0,The Falling Sun,2,2,189
18120.0,Unstoppable Gorg,2,4,188
289760.0,ROCKETSROCKETSROCKETS,2,3,188
237950.0,UFO: Afterlight,2,10,187
354160.0,WRC 5,2,16,187
581300.0,Black Mirror,2,5,187
447890.0,Cat on a Diet,2,6,186
681810.0,仙剑奇侠传六(Chinese Paladin：Sword and Fairy 6),2,25,184
226560.0,Escape Dead Island,2,6,183
343560.0,Bob Was Hungry,2,4,183
302710.0,BlazeRush,2,12,181
603190.0,Tank Destroyer,2,181,181
22110.0,Mount & Blade Demo,2,11,180
431590.0,Earn to Die 2,2,7,179
227000.0,Primordia,2,9,178
617070.0,"Love, Money, Rock'n'Roll Demo",2,12,178
227380.0,Dragon's Lair,2,2,177
364050.0,Face It - A game to fight inner demons,2,7,176
279900.0,Soul Axiom,2,4,174
280600.0,BloodLust Shadowhunter,2,3,172
788210.0,The Bonfire: Forsaken Lands,2,5,170
249590.0,Teslagrad,2,13,169
262470.0,Rollers of the Realm,2,4,167
396800.0,12 Labours of Hercules IV: Mother Nature,2,11,166
3710.0,Judge Dredd: Dredd vs Death,2,5,164
264280.0,99 Levels To Hell,2,2,164
313080.0,The Masterplan,2,3,163
400110.0,Else Heart.Break(),2,7,162
327220.0,Anna's Quest,2,18,159
429330.0,Stikbold!,2,4,159
391280.0,Epic Manager,2,3,158
486540.0,Townsmen,2,10,158
731920.0,Government Simulator,2,5,158
13580.0,Tom Clancy's Splinter Cell: Double Agent,2,13,157
371420.0,Teddy Floppy Ear - The Race,2,7,157
442210.0,Switchcars,2,6,156
317300.0,Roommates,2,7,154
716630.0,Battlevoid: Sector Siege,2,5,154
296770.0,Real Boxing™,2,7,153
494720.0,Morphblade,2,6,153
80360.0,Blackwell Deception,2,5,152
248650.0,Draw a Stickman: EPIC,2,6,151
337680.0,Star Hammer: The Vanguard Prophecy ,2,3,150
206370.0,Tales from Space: Mutant Blobs Attack,2,6,149
272620.0,Serious Sam's Bogus Detour,2,5,149
312560.0,Xanadu Next,2,4,149
395420.0,The Dwarf Run,2,2,148
521570.0,You Have 10 Seconds 2,2,4,146
209690.0,Fieldrunners,2,7,144
510650.0,Eventide 2: The Sorcerers Mirror,2,143,143
8080.0,Kane & Lynch: Dead Men,2,8,142
233680.0,Black Ink,2,9,142
285800.0,Braveland,2,5,142
305380.0,Blue Estate,2,4,142
327870.0,Salt Demo,2,2,142
411570.0,Zombie Exodus,2,5,142
353700.0,The Deadly Tower of Monsters,2,7,140
390200.0,Queen's Quest: Tower of Darkness,2,4,140
410820.0,Starward Rogue,2,4,140
489000.0,The Infinite Black,2,5,139
489170.0,Galaxy Reavers,2,5,139
459310.0,The Hero Project: Redemption Season,2,3,137
11260.0,Pacific Storm: Allies,2,8,136
31180.0,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay ,2,7,136
463160.0,Super Dungeon Tactics,2,3,135
294000.0,Knight Squad,2,7,134
672730.0,Find You,2,6,134
4830.0,S.T.A.L.K.E.R.: Shadow of Chernobyl,2,11,132
25990.0,Majesty: Gold Edition,2,7,132
344770.0,fault - milestone two side:above,2,12,132
396650.0,ACE Academy,2,11,132
585290.0,Lifeline,2,4,132
283000.0,Strategic War in Europe,2,3,131
307230.0,"I, Zombie",2,5,131
451760.0,Highway Blossoms,2,7,131
420980.0,Army Gals,2,5,130
217290.0,Din's Curse,2,5,129
541450.0,Operation Abyss: New Tokyo Legacy,2,8,129
212780.0,New Star Soccer 5,2,5,125
614100.0,Heroes of Paragon,2,6,125
354180.0,Bunker - The Underground Game,2,2,124
449020.0,The Bottom of the Well,2,3,124
251630.0,The Impossible Game,2,4,123
449340.0,Serafina's Crown,2,2,123
22120.0,Penumbra: Black Plague,2,7,121
312300.0,Heroes Rise: HeroFall,2,3,121
505060.0,Warcube,2,5,121
589880.0,Ghost in the Shell,2,5,121
45710.0,Dark Void,2,2,120
396090.0,Rogue State,2,3,120
458480.0,Mythic Wonders: The Philosopher's Stone,2,120,120
334750.0,Farm Expert 2016,2,5,118
600420.0,Mob Rule Classic,2,4,118
737750.0,PLAYERUNKN4WN: Zombie,2,4,118
407900.0,Princess Remedy in a World of Hurt,2,6,117
487330.0,Totally Unbalanced,2,2,117
603940.0,Pixel Shopkeeper,2,5,117
375130.0,Tin Star,2,3,116
390290.0,Bulb Boy,2,4,116
606680.0,Silver,2,10,116
203680.0,F1 Race Stars,2,20,115
407720.0,Poker Pretty Girls Battle: Texas Hold'em,2,2,115
269030.0,The Yawhg,2,6,114
274350.0,Dropsy,2,7,114
537430.0,Inner Chains,2,8,114
271970.0,Hero and Daughter+,2,5,113
370060.0,Coffee Shop Tycoon,2,6,113
291710.0,The Lost Crown,2,6,112
340360.0,Tomb of Tyrants,2,3,112
396900.0,GRIP,2,14,112
231180.0,ArtRage 4,2,3,111
529780.0,Disturbed,2,4,110
640990.0,Fashioning Little Miss Lonesome,2,4,109
264560.0,Quest for Infamy,2,2,108
289300.0,Faces of War,2,23,108
347030.0,The Bluecoats: North vs South,2,9,108
631890.0,Heartbound Demo,2,6,108
461840.0,Zenge,2,7,107
465760.0,Scrap Garden,2,5,107
476020.0,Reflection of Mine,2,3,107
542310.0,Escape the Game: Intro,2,4,107
270790.0,Etherlords II,2,15,105
373360.0,Cast of the Seven Godsends - Redux,2,2,105
510490.0,The Fall Part 2: Unbound,2,7,103
21680.0,Bionic Commando Rearmed,2,7,102
392410.0,ToyOdyssey,2,7,102
522030.0,Eclipse: New Dawn for the Galaxy,2,10,102
638000.0,Carried Away,2,5,102
710030.0,Cinderella Escape 2 Revenge,2,5,102
200240.0,Batman: Arkham City Demo,2,4,101
316600.0,QP Shooting - Dangerous!!,2,3,101
423880.0,Carpe Diem,2,9,101
94500.0,Back to the Future: Ep 2 - Get Tannen!,2,2,100
252430.0,Dusty Revenge,2,2,100
334850.0,1931: Scheherazade at the Library of Pergamum,2,5,100
94600.0,Hector: Ep 1,2,2,99
367080.0,Songbringer,2,5,99
364390.0,Downfall,2,4,98
703980.0,Star Wars: Imperial Assault - Legends of the Alliance,2,7,98
328730.0,Letter Quest: Grimm's Journey,2,3,97
561740.0,MidBoss,2,3,97
11480.0,Soldiers: Heroes of World War II,2,14,96
446310.0,Sabres of Infinity,2,3,96
484870.0,Battle Dome,2,10,96
527450.0,Cockroach Simulator,2,4,96
704830.0,Esports Life: Ep.1 - Dreams of Glory,2,6,96
339640.0,Jagged Alliance Online: Reloaded,2,6,95
459130.0,Love in the Glen,2,3,95
461820.0,Legionwood: Tale of the Two Swords,2,6,94
1700.0,Arx Fatalis,2,10,93
453770.0,Forgotten Tales: Day of the Dead,2,3,93
217100.0,Dementium II HD,2,3,92
317040.0,Strife: Veteran Edition,2,5,92
441380.0,PAC-MAN™ CHAMPIONSHIP EDITION 2,2,5,92
720010.0,Survived By Alpha,2,12,92
326520.0,Chime Sharp,2,8,90
567800.0,12 Labours of Hercules VI: Race for Olympus,2,9,90
8890.0,Freedom Force vs. the 3rd Reich,2,3,89
294750.0,Anomaly Defenders,2,4,89
396350.0,Bleed 2,2,5,89
433170.0,Die Young,2,7,88
639650.0,1982,2,4,88
447120.0,Where the Water Tastes Like Wine,2,10,87
730410.0,Music Band Manager,2,8,87
11190.0,Sherlock Holmes versus Jack the Ripper,2,5,86
40720.0,Samorost 2,2,4,86
365190.0,TASTEE: Lethal Tactics,2,4,86
233350.0,Sudeki,2,8,85
282030.0,Carmageddon 2: Carpocalypse Now,2,6,85
328100.0,Gunspell: Steam Edition,2,5,85
509560.0,Heroes of Dire,2,9,83
606890.0,Masters of Anima,2,22,83
335830.0,Distant Star: Revenant Fleet,2,3,82
409670.0,Pink Hour,2,2,82
33650.0,Puzzler World ,2,7,81
347040.0,Keebles,2,2,81
498330.0,Cats are Liquid,2,2,81
244910.0,Homesick,2,3,80
286810.0,Hard Truck: Apocalypse Rise Of Clans / Ex Machina: Meridian 113,2,11,80
454610.0,Demon's Crystals,2,2,80
265330.0,Gomo,2,7,79
269250.0,WORLD END ECONOMiCA episode.01,2,4,79
529590.0,"Please, Don't Touch Anything 3D",2,5,78
266490.0,Lili: Child of Geos,2,2,77
437900.0,Party Jousting,2,4,77
639300.0,Age of Gladiators II: Death League,2,4,77
529670.0,The Bellows,2,5,76
382970.0,RISK - The game of Global Domination - The Official 2016 Edition,2,6,75
383460.0,Sound of Drop - fall into poison -,2,5,75
25600.0,Eschalon: Book 1,2,7,74
293160.0,AntharioN,2,4,74
547410.0,Peak Angle: Drift Online,2,7,74
758090.0,Monobeno,2,14,74
298830.0,Millennium 3 - Cry Wolf,2,2,73
466920.0,Mugen Souls Z,2,3,73
613470.0,The Inner World: The Last Wind Monk,2,4,73
238710.0,Substance Designer 4,2,3,72
248970.0,Vector,2,4,72
458680.0,Auto Age: Standoff,2,4,72
347710.0,Perils of Man,2,4,71
457680.0,OPUS: The Day We Found Earth,2,6,71
525780.0,Doorways: Old Prototype,2,4,71
687650.0,辣条杂货店:令人感动的穿越时光回到童年，中国小贩逆袭人生故事剧情，经典策略模拟经营休闲养成竞技娱乐独立游戏,2,7,71
439770.0,The Lost Heir: The Fall of Daria,2,5,70
760890.0,Hello Charlotte: Childhood's End,2,6,70
39110.0,Season of Mystery : The Cherry Blossom Murders,2,3,69
437420.0,The Secret Order 3: Ancient Times,2,6,68
532190.0,Super Blood Hockey,2,4,68
665330.0,Wrestling Revolution 3D,2,10,68
304460.0,Qora,2,5,67
590910.0,炎黄战纪[Legacy of YanHuang],2,5,67
657990.0,Crafting Dead,2,2,67
497730.0,The Wardrobe,2,4,66
543180.0,Infinite Tanks,2,8,66
649810.0,Ostwind,2,5,66
303610.0,Suicide Guy,2,12,65
414550.0,Death Toll,2,19,64
425410.0,Road to Ballhalla,2,3,64
33130.0,Zombie Shooter,2,4,63
209340.0,Ride to Hell: Retribution,2,2,63
337480.0,Zombie Vikings,2,5,63
435790.0,10 Second Ninja X,2,12,63
287220.0,Autocraft,2,4,62
398100.0,Highschool Romance,2,5,62
485760.0,Legend of Numbers,2,4,62
590260.0,Rugby League Live 4 - The FanHub,2,2,62
242940.0,Anachronox,2,4,61
327260.0,Life of Pixel,2,3,61
404810.0,Escape from Puzzlegate,2,29,61
3270.0,Painkiller Overdose,2,7,60
302080.0,Bus Driver,2,11,60
319970.0,The Detail,2,3,60
352620.0,Porcunipine,2,3,60
494600.0,EARTH'S DAWN,2,6,60
506510.0,Shadows of Adam,2,4,60
578850.0,64.0,2,9,60
4890.0,Cossacks II: Battle for Europe,2,19,58
523210.0,A Normal Lost Phone,2,5,58
707300.0,Hatsune Miku VR / 初音ミク VR,2,7,58
280140.0,Millennium - A New Hope,2,3,57
306700.0,Iron Fisticle,2,11,57
412670.0,Bullet Heaven 2,2,5,57
589510.0,Shovel Knight: Specter of Torment,2,6,57
73190.0,Pride of Nations,2,6,56
390560.0,Fantasy Strike,2,8,56
490910.0,Control Craft 3,2,2,56
517720.0,Epic Tavern,2,8,56
587650.0,Half-Life 2: DownFall,2,10,56
395620.0,Ittle Dew 2,2,3,55
628170.0,Uncharted Waters II,2,7,55
650750.0,HYPERNOVA: Escape from Hadea,2,6,55
320320.0,Darkstone,2,6,54
431810.0,Rencounter,2,3,54
15400.0,Harvest: Massive Encounter,2,3,53
37010.0,Ninja Blade,2,2,53
353330.0,Love at First Sight,2,4,53
440420.0,True Fear: Forsaken Souls Part 1,2,5,53
444720.0,Inexistence,2,3,53
8340.0,Strong Bad Episode 1: Homestar Ruiner,2,3,52
225020.0,Tomb Raider (VI): The Angel of Darkness,2,12,52
250660.0,Bunny Must Die! Chelsea and the 7 Devils,2,5,52
366240.0,GAROU: MARK OF THE WOLVES,2,5,52
481180.0,System Crash,2,7,52
505630.0,Let Them Come,2,6,52
659190.0,"Sorry, James",2,6,52
781590.0,三国游侠志,2,5,52
297350.0,The Old City: Leviathan,2,3,51
331650.0,Carmageddon TDR 2000,2,3,51
361200.0,Coast Guard,2,3,51
370550.0,Sparkle 2,2,8,51
574310.0,The Mooseman,2,6,51
319260.0,NoLimits 2 Roller Coaster Simulation Demo,2,6,50
514290.0,Factory Engineer,2,3,50
617610.0,Japanese Women - Animated Jigsaws,2,4,50
678970.0,Modern Tales: Age of Invention,2,4,50
10220.0,Postal 3,2,6,49
202351.0,Beta Access to the New Steam Community,2,4,49
602510.0,Gettysburg: The Tide Turns,2,3,49
723270.0,Rumu,2,4,49
733480.0,Flora,2,5,49
356530.0,The Confines Of The Crown,2,2,48
427760.0,A Chair in a Room: Greenwater,2,3,48
543240.0,Root Letter,2,13,48
621070.0,Legends of Ellaria,2,5,48
672590.0,Azure Saga: Pathfinder,2,3,48
680700.0,OK K.O.! Let’s Play Heroes,2,6,48
201510.0,Flatout 3,2,4,47
257990.0,Oozi: Earth Adventure,2,5,47
311800.0,Black Ice,2,3,47
323460.0,Raiden IV: OverKill,2,7,47
411330.0,Men of Valor,2,6,47
416060.0,Westboro,2,3,47
347000.0,InnerSpace,2,3,46
363980.0,Forget Me Not: My Organic Garden,2,5,46
377670.0,G-senjou no Maou - The Devil on G-String,2,4,46
455340.0,"Warhammer 40,000: Armageddon - Da Orks",2,5,46
477270.0,Lightblade VR,2,8,46
541190.0,Nodiatis,2,3,46
549080.0,Tank Warfare: Tunisia 1943,2,8,46
577970.0,Punch Planet,2,3,46
636460.0,Rugby League Team Manager 2018,2,8,46
758530.0,Sprout,2,2,46
71240.0,SEGA Bass Fishing,2,4,45
219950.0,NiGHTS into Dreams...,2,4,45
280540.0,GhostControl Inc.,2,3,45
292160.0,UFO: Aftermath,2,4,45
402880.0,Age of Barbarian Extended Cut,2,10,45
467760.0,Trapper's Delight,2,8,45
733740.0,Sakura Cupid,2,5,45
65720.0,Arma 2: Private Military Company,2,9,44
545800.0,Ghostdream,2,2,44
546930.0,Machine Hunt,2,5,44
656510.0,Epic Car Factory,2,8,44
270830.0,Global ATC Simulator,2,4,43
427680.0,Zwei: The Arges Adventure,2,5,43
521950.0,Bullet Sorrow VR,2,13,43
551700.0,Gunheart,2,11,43
224940.0,Legacy of Kain: Soul Reaver 2,2,5,42
321060.0,Gender Bender DNA Twister Extreme,2,3,42
324050.0,Farm Mechanic Simulator 2015,2,3,42
449250.0,A Little Lily Princess,2,5,42
636560.0,Runewards: Strategy Card Game,2,5,42
806140.0,Achievement printer part 1,2,5,42
327390.0,Sid Meier's Covert Action (Classic),2,5,41
364630.0,AirMech® Command,2,3,41
389220.0,Maximum Override,2,4,41
433920.0,Aveyond 4: Shadow of the Mist,2,3,41
600140.0,Belko VR: An Escape Room Experiment,2,6,41
417990.0,Major\Minor,2,4,40
710330.0,Achievement Hunter: Foxy,2,3,40
736810.0,The Raven Remastered,2,11,40
821500.0,Ria's Hook,2,9,40
267440.0,MAGIX Movie Edit Pro 2014 Plus,2,5,39
294530.0,Freddi Fish 2: The Case of the Haunted Schoolhouse,2,6,39
377460.0,Chicken Invaders 3,2,4,38
475960.0,Bombslinger,2,11,38
786370.0,Alien Crusader,2,6,38
12520.0,18 Wheels of Steel: American Long Haul,2,4,37
265830.0,Monochroma,2,5,37
392280.0,The Franz Kafka Videogame,2,6,37
485690.0,Hope Lake,2,7,37
529980.0,Book of Demons Demo,2,3,37
556480.0,Rugby League Live 4,2,14,37
576260.0,Winds Of Trade,2,6,37
617030.0,Landless,2,4,37
763930.0,Tally Ho,2,5,37
765990.0,Achievement Hunter: Zombie 3,2,2,37
289200.0,Ascension to the Throne,2,5,36
302850.0,Team Indie,2,3,36
417200.0,Make Sail,2,4,36
779420.0,#WarGames,2,5,36
838050.0,The Hero Project: Open Season,2,6,36
252390.0,DwarfCorp,2,3,35
313660.0,Alea Jacta Est,2,8,35
330470.0,Over The Void,2,3,35
395900.0,Backgammon Blitz,2,5,35
489570.0,Antisphere,2,2,35
555750.0,Masked Forces,2,5,35
623840.0,Ambre - a heartbreaking kinetic novel,2,3,35
25620.0,Eschalon: Book 2,2,7,34
115200.0,Cossacks II: Napoleonic Wars,2,13,34
301300.0,Chicken Invaders 4,2,6,34
303590.0,Hidden in Plain Sight,2,3,34
307990.0,Wildlife Park 2 - Fantasy,2,4,34
376240.0,Hadean Lands,2,4,34
408250.0,Eagle Flight,2,9,34
447800.0,LostWinds 2: Winter of the Melodias,2,6,34
560000.0,Ladykiller in a Bind,2,6,34
744810.0,A Raven Monologue,2,4,34
65560.0,Painkiller: Redemption,2,4,33
365720.0,Skyrim Script Extender (SKSE),2,8,33
372930.0,New York Mysteries: Secrets of the Mafia,2,7,33
456400.0,Trackmania Turbo Demo,2,6,33
541660.0,Disney Infinity 2.0: Gold Edition,2,7,33
628030.0,Romance of the Three Kingdoms VII with Power Up Kit,2,5,33
674110.0,Achievement Hunter: Overdose,2,4,33
34050.0,Napoleon: Total War Demo,2,5,32
262590.0,Chucks Challenge 3D,2,4,32
317280.0,Solstice,2,3,32
346290.0,Penumbra: Necrologue,2,9,32
392070.0,Pumped BMX +,2,6,32
397180.0,Command: Northern Inferno,2,5,32
418190.0,Helen's Mysterious Castle,2,6,32
518720.0,Overkill VR,2,6,32
556860.0,Gladiator School,2,6,32
707600.0,Achievement Hunter: Dogger,2,3,32
754620.0,High School Simulator 2018,2,7,32
3970.0,Prey,2,5,31
70640.0,Worms,2,7,31
307150.0,Survival Games,2,8,31
454750.0,Aeternum,2,2,31
455690.0,Pixel Puzzles Junior,2,3,31
457860.0,Apollo 11 VR,2,6,31
467430.0,Farming 6-in-1 bundle,2,7,31
542290.0,Da Capo 3 R,2,3,31
553880.0,Archangel,2,4,31
725340.0,Lines Free by Nestor Yavorskyy,2,6,31
816490.0,Hidden Paws,2,3,31
277700.0,On Rusty Trails,2,3,30
281450.0,Disciples Sacred Lands Gold,2,6,30
316160.0,Broken Sword 4 - the Angel of Death,2,5,30
449130.0,Engage,2,11,30
515980.0,The Horus Heresy: Battle of Tallarn,2,3,30
537100.0,Shuffle!,2,5,30
603260.0,The Cat Games,2,6,30
704380.0,Achievement Hunter: Urban 2,2,4,30
15000.0,Tom Clancy's Rainbow Six: Lockdown,2,5,29
223280.0,Cut the Rope,2,3,29
239720.0,PAC-MAN™ and the Ghostly Adventures,2,2,29
416360.0,Max's Big Bust - A Captain Nekorai Tale,2,4,29
603880.0,Sounds of Her Love,2,3,29
687980.0,Mothlight,2,4,29
7770.0,X-COM: Enforcer,2,2,28
97120.0,Kohan: Ahriman's Gift,2,5,28
210950.0,Rune Classic,2,4,28
246260.0,openCanvas 5.5,2,2,28
431450.0,Alchemist's Awakening,2,3,28
463850.0,Muddy Heights 2,2,5,28
524390.0,PCMark 10,2,10,28
587470.0,Chroma Lab,2,4,28
613600.0,Sudden Strike Resource War,2,11,28
654220.0,Flash Point: Fire Rescue,2,7,28
657010.0,Lucky Night: Texas Hold'em VR,2,7,28
681330.0,Helium Rain,2,6,28
753110.0,Chronicles of Vinland,2,4,28
11130.0,Sherlock Holmes: The Mystery of The Mummy,2,2,27
299180.0,Millionaire Manor,2,3,27
307900.0,Wildlife Park 2 - Marine World,2,5,27
364940.0,Pony World 3,2,4,27
372060.0,DigiFish Aqua Real 2,2,5,27
386740.0,Puzzle Strike,2,3,27
499890.0,Aaero,2,4,27
569630.0,Out of Ammo: Death Drive,2,4,27
608110.0,Null Vector,2,3,27
207020.0,Bang Bang Racing,2,9,26
254920.0,Lords of the Realm,2,7,26
290060.0,Glitchspace,2,4,26
366000.0,Rogue System,2,11,26
366260.0,METAL SLUG 2,2,3,26
399700.0,Désiré,2,3,26
464170.0,VRMark,2,3,26
517320.0,GunGirl 2,2,2,26
520610.0,Drive on Moscow,2,5,26
544480.0,Draft Day Sports: Pro Basketball 2017,2,4,26
560720.0,Dark Angels: Masquerade of Shadows,2,6,26
625470.0,The Red Stare,2,4,26
316260.0,Disney Universe,2,6,25
319080.0,Disney Princess : My Fairytale Adventure,2,7,25
334370.0,From Earth,2,3,25
356270.0,Cuban Missile Crisis,2,6,25
619500.0,cyubeVR,2,6,25
629770.0,Tiny Echo,2,3,25
733500.0,LOGistICAL: Russia,2,4,25
8100.0,Conflict: Denied Ops,2,4,24
15160.0,Petz Horsez 2,2,5,24
572710.0,Nancy Drew: Labyrinth of Lies,2,4,24
599600.0,Constructor Classic 1997,2,6,24
628610.0,AIRIS,2,8,24
809250.0,BEKKOUAME / 鳖口糖,2,11,24
302250.0,Manhunter,2,3,23
418500.0,Rising Storm 2 - SDK,2,6,23
444770.0,Mimpi Dreams,2,3,23
515020.0,The VR Museum of Fine Art,2,5,23
593240.0,VR SUPER SPORTS,2,6,23
680340.0,Omega Strike,2,2,23
693870.0,Achievement Hunter: Wizard,2,5,23
767690.0,Heart of the Emberstone: Coliseum,2,7,23
290460.0,Legionwood 2: Rise of the Eternal's Realm,2,2,22
292420.0,Panzer Elite Action Fields of Glory,2,5,22
299990.0,XCOM 2 Development Tools,2,5,22
417590.0,Ender's Game,2,2,22
428610.0,Longsword Tabletop Tactics,2,2,22
628710.0,Hell Warders,2,3,22
645920.0,Dreamstones,2,3,22
653320.0,Kemono Friends,2,3,22
673600.0,Prison Boss VR,2,3,22
736570.0,The Crooked Man,2,5,22
777320.0,PubgTrainingCamp,2,10,22
799740.0,Achievement Hunter: Chef,2,4,22
2350.0,Quake III: Team Arena,2,7,21
12690.0,Hunting Unlimited 2010,2,4,21
16120.0,Plant Tycoon,2,9,21
202670.0,Nancy Drew: Alibi in Ashes,2,8,21
204440.0,Pickers,2,3,21
274880.0,Jet Car Stunts,2,2,21
283920.0,Putt-Putt Joins the Parade,2,5,21
289180.0,A.I.M.2 Clan Wars,2,7,21
388310.0,Jet Racing Extreme Demo,2,2,21
397330.0,Little Big Adventure,2,5,21
405000.0,UTOPIA 9 - A Volatile Vacation,2,2,21
408930.0,ePic Character Generator,2,3,21
433600.0,A Legend of Luca,2,2,21
529020.0,Virtual-O,2,3,21
615960.0,COMPOUND Demo,2,5,21
670810.0,Family cobweb,2,2,21
673210.0,Frontier Pilot Simulator,2,11,21
752640.0,National Rugby Manager,2,5,21
783940.0,Forgotten Hill Mementoes,2,5,21
17600.0,Out of the Park Baseball 9,2,2,20
100400.0,Silo 2,2,5,20
359650.0,Star Trek™: 25th Anniversary,2,3,20
378580.0,Untamed: Life Of A Cougar,2,3,20
444130.0,Auralux: Constellations,2,6,20
452710.0,Realities,2,3,20
656030.0,A Lost Legend of Redwall : The Scout,2,2,20
666050.0,Rescue Team 7,2,6,20
689400.0,Madu Maths,2,3,20
691320.0,Gun Club VR,2,7,20
757040.0,Desert Golfing,2,4,20
22480.0,GECK - New Vegas Edition,2,9,19
200150.0,Battle Chess: Game of Kings™,2,4,19
240160.0,Duke Nukem,2,3,19
420630.0,MAGIX Music Maker 2016 Premium,2,3,19
451980.0,The Body VR: Journey Inside a Cell,2,6,19
462860.0,Crawlers and Brawlers,2,2,19
550310.0,Root Of Evil: The Tailor,2,3,19
559010.0,Cosmic Sugar VR,2,4,19
582890.0,Estranged: Act II,2,4,19
628020.0,Romance of the Three Kingdoms VI with Power Up Kit,2,4,19
761070.0,Garden of Oblivion,2,3,19
771410.0,You Will Never Get This Achievement,2,2,19
810200.0,blue.,2,6,19
32630.0,Delta Force 2,2,12,18
37960.0,Jewel Quest,2,5,18
391920.0,Ether One Redux,2,3,18
398000.0,Little Big Adventure 2,2,5,18
403410.0,ARCADE GAME SERIES: Ms. PAC-MAN,2,4,18
408650.0,ChromaGun,2,5,18
461410.0,Protonwar,2,9,18
504710.0,Music Maker 2017 Steam Edition,2,11,18
535630.0,One More Night,2,2,18
550400.0,Delicious - Emily's Hopes and Fears,2,5,18
611160.0,Karnage Chronicles,2,3,18
619810.0,Fabulous - Angela's High School Reunion,2,4,18
626580.0,Spellspire,2,4,18
716110.0,Bitcoin Clicker,2,4,18
736860.0,Around the World in 80 days,2,3,18
772520.0,Hero of the Kingdom III Demo,2,3,18
818940.0,Oakwood Academy of Spells and Sorcery,2,2,18
12230.0,Grand Theft Auto III,2,6,17
32310.0,Indiana Jones and the Last Crusade,2,2,17
38180.0,Cradle of Persia,2,4,17
200530.0,MAGIX Movie Edit Pro 2013 Plus,2,3,17
298360.0,Immortal Defense,2,3,17
